Vnum	Name	Type	SubType	Size	AntiFlags	Flags	WearFlags	ImmuneFlags	Gold	ShopBuyPrice	RefinedVnum	RefineSet	AlterToMagicItemPercent	LimitType0	LimitValue0	LimitType1	LimitValue1	ApplyType0	ApplyValue0	ApplyType1	ApplyValue1	ApplyType2	ApplyValue2	Value0	Value1	Value2	Value3	Value4	Value5	Specular	GainSocketPercent	AddonType	
12849	½Å·æÅõ±¸+9	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_HEAD	NONE	120000	890000	12850	670	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	3	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	45	0	0	0	
12850	½Å·æÅõ±¸+10	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_HEAD	NONE	120000	890000	12851	671	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	4	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	46	0	0	0	
12851	½Å·æÅõ±¸+11	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_HEAD	NONE	120000	890000	12852	672	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	4	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	47	0	0	0	
12852	½Å·æÅõ±¸+12	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_HEAD	NONE	120000	890000	12853	673	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	5	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	49	0	0	0	
12853	½Å·æÅõ±¸+13	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_HEAD	NONE	120000	890000	12854	674	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	6	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	51	0	0	0	
12854	½Å·æÅõ±¸+14	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_HEAD	NONE	120000	890000	12855	675	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	8	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	53	0	0	0	
12855	½Å·æÅõ±¸+15	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_HEAD	NONE	120000	890000	0	0	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	10	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	55	0	0	0	
12860	Øµ·æÅõ±¸+0	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	120000	20000	12861	661	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	1	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	5	0	0	0	
12861	Øµ·æÅõ±¸+1	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	120000	30000	12862	662	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	1	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	7	0	0	0	
12862	Øµ·æÅõ±¸+2	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	120000	45000	12863	663	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	1	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	9	0	0	0	
12863	Øµ·æÅõ±¸+3	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	120000	70000	12864	664	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	1	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	14	0	0	0	
12864	Øµ·æÅõ±¸+4	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	120000	110000	12865	665	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	19	0	0	0	
12865	Øµ·æÅõ±¸+5	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	120000	170000	12866	666	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	24	0	0	0	
12866	Øµ·æÅõ±¸+6	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	120000	260000	12867	667	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	29	0	0	0	
12867	Øµ·æÅõ±¸+7	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	120000	390000	12868	668	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	34	0	0	0	
12868	Øµ·æÅõ±¸+8	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	120000	590000	12869	669	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	3	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	40	0	0	0	
12869	Øµ·æÅõ±¸+9	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	120000	890000	12870	670	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	3	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	45	0	0	0	
12870	Øµ·æÅõ±¸+10	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	120000	890000	12871	671	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	4	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	46	0	0	0	
12871	Øµ·æÅõ±¸+11	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	120000	890000	12872	672	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	4	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	47	0	0	0	
12872	Øµ·æÅõ±¸+12	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	120000	890000	12873	673	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	5	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	49	0	0	0	
12873	Øµ·æÅõ±¸+13	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	120000	890000	12874	674	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	6	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	51	0	0	0	
12874	Øµ·æÅõ±¸+14	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	120000	890000	12875	675	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	8	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	53	0	0	0	
12875	Øµ·æÅõ±¸+15	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	120000	890000	0	0	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	10	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	55	0	0	0	
13000	Ø£½ÅØ¯ÆØ+0	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	400	400	13001	217	15	LEVEL	0	LIMIT_NONE	0	APPLY_MOV_SPEED	-2	APPLY_NONE	0	APPLY_NONE	0	0	3	0	0	0	0	0	0	0	
13001	Ø£½ÅØ¯ÆØ+1	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	800	800	13002	218	15	LEVEL	0	LIMIT_NONE	0	APPLY_MOV_SPEED	-2	APPLY_NONE	0	APPLY_NONE	0	0	3	0	0	0	3	0	0	0	
13002	Ø£½ÅØ¯ÆØ+2	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	1600	1600	13003	219	15	LEVEL	0	LIMIT_NONE	0	APPLY_MOV_SPEED	-2	APPLY_NONE	0	APPLY_NONE	0	0	3	0	0	0	6	0	0	0	
13003	Ø£½ÅØ¯ÆØ+3	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	2400	2400	13004	220	15	LEVEL	0	LIMIT_NONE	0	APPLY_MOV_SPEED	-2	APPLY_NONE	0	APPLY_NONE	0	0	3	0	0	0	9	0	0	0	
13004	Ø£½ÅØ¯ÆØ+4	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	5000	5000	13005	221	15	LEVEL	0	LIMIT_NONE	0	APPLY_MOV_SPEED	-2	APPLY_NONE	0	APPLY_NONE	0	0	3	0	0	0	12	0	0	0	
13005	Ø£½ÅØ¯ÆØ+5	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	7500	7500	13006	222	15	LEVEL	0	LIMIT_NONE	0	APPLY_MOV_SPEED	-2	APPLY_NONE	0	APPLY_NONE	0	0	3	0	0	0	15	0	0	0	
13006	Ø£½ÅØ¯ÆØ+6	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	10000	10000	13007	223	15	LEVEL	0	LIMIT_NONE	0	APPLY_MOV_SPEED	-2	APPLY_NONE	0	APPLY_NONE	0	0	3	0	0	0	18	0	0	0	
13007	Ø£½ÅØ¯ÆØ+7	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	13000	13000	13008	224	15	LEVEL	0	LIMIT_NONE	0	APPLY_MOV_SPEED	-2	APPLY_NONE	0	APPLY_NONE	0	0	3	0	0	0	21	0	0	0	
13008	Ø£½ÅØ¯ÆØ+8	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	15000	15000	13009	225	15	LEVEL	0	LIMIT_NONE	0	APPLY_MOV_SPEED	-2	APPLY_NONE	0	APPLY_NONE	0	0	3	0	0	0	24	0	0	0	
13009	Ø£½ÅØ¯ÆØ+9	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	20000	20000	0	0	15	LEVEL	0	LIMIT_NONE	0	APPLY_MOV_SPEED	-2	APPLY_NONE	0	APPLY_NONE	0	0	3	0	0	0	27	0	0	0	
13020	¿À°¢ÆØ+0	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	2000	2000	13021	1	15	LEVEL	21	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_NONE	0	APPLY_NONE	0	0	4	0	0	0	0	0	0	0	
13021	¿À°¢ÆØ+1	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	3200	3200	13022	2	15	LEVEL	21	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_NONE	0	APPLY_NONE	0	0	4	0	0	0	3	0	0	0	
13022	¿À°¢ÆØ+2	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	4200	4200	13023	3	15	LEVEL	21	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_NONE	0	APPLY_NONE	0	0	4	0	0	0	7	0	0	0	
13023	¿À°¢ÆØ+3	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	8000	8000	13024	4	15	LEVEL	21	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_NONE	0	APPLY_NONE	0	0	4	0	0	0	11	0	0	0	
13024	¿À°¢ÆØ+4	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	15000	15000	13025	5	15	LEVEL	21	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_NONE	0	APPLY_NONE	0	0	4	0	0	0	15	0	0	0	
13025	¿À°¢ÆØ+5	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	30000	30000	13026	6	15	LEVEL	21	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_NONE	0	APPLY_NONE	0	0	4	0	0	0	19	0	0	0	
13026	¿À°¢ÆØ+6	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	45000	45000	13027	7	15	LEVEL	21	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_NONE	0	APPLY_NONE	0	0	4	0	0	0	23	0	0	0	
13027	¿À°¢ÆØ+7	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	70000	70000	13028	8	15	LEVEL	21	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_NONE	0	APPLY_NONE	0	0	4	0	0	0	27	0	0	0	
13028	¿À°¢ÆØ+8	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	100000	100000	13029	9	15	LEVEL	21	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_NONE	0	APPLY_NONE	0	0	4	0	0	0	31	0	0	0	
13029	¿À°¢ÆØ+9	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	150000	150000	0	0	15	LEVEL	21	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_NONE	0	APPLY_NONE	0	0	4	0	0	0	35	0	0	0	
13040	Øæ°­ÆØ+0	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	5000	5000	13041	1	15	LEVEL	41	LIMIT_NONE	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	0	0	0	0	
13041	Øæ°­ÆØ+1	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	6500	6500	13042	2	15	LEVEL	41	LIMIT_NONE	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	6	0	0	0	
13042	Øæ°­ÆØ+2	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	10000	10000	13043	3	15	LEVEL	41	LIMIT_NONE	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	11	0	0	0	
13043	Øæ°­ÆØ+3	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	18000	18000	13044	4	15	LEVEL	41	LIMIT_NONE	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	16	0	0	0	
13044	Øæ°­ÆØ+4	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	30000	30000	13045	5	15	LEVEL	41	LIMIT_NONE	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	21	0	0	0	
13045	Øæ°­ÆØ+5	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	60000	60000	13046	6	15	LEVEL	41	LIMIT_NONE	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	26	0	0	0	
13046	Øæ°­ÆØ+6	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	90000	90000	13047	7	15	LEVEL	41	LIMIT_NONE	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	31	0	0	0	
13047	Øæ°­ÆØ+7	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	140000	140000	13048	8	15	LEVEL	41	LIMIT_NONE	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	36	0	0	0	
13048	Øæ°­ÆØ+8	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	200000	200000	13049	9	15	LEVEL	41	LIMIT_NONE	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	41	0	0	0	
13049	Øæ°­ÆØ+9	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	300000	300000	0	0	15	LEVEL	41	LIMIT_NONE	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	46	0	0	0	
13060	ÀÀ·æ°©ÆØ+0	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	5000	5000	13061	226	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_WARRIOR	1	APPLY_NONE	0	0	7	0	0	0	0	0	0	0	
13061	ÀÀ·æ°©ÆØ+1	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	6500	6500	13062	227	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_WARRIOR	2	APPLY_NONE	0	0	7	0	0	0	2	0	0	0	
13062	ÀÀ·æ°©ÆØ+2	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	10000	10000	13063	228	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_WARRIOR	3	APPLY_NONE	0	0	7	0	0	0	5	0	0	0	
13063	ÀÀ·æ°©ÆØ+3	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	18000	18000	13064	229	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_WARRIOR	4	APPLY_NONE	0	0	7	0	0	0	9	0	0	0	
13064	ÀÀ·æ°©ÆØ+4	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	30000	30000	13065	230	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_WARRIOR	5	APPLY_NONE	0	0	7	0	0	0	14	0	0	0	
13065	ÀÀ·æ°©ÆØ+5	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	60000	60000	13066	231	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_WARRIOR	7	APPLY_NONE	0	0	7	0	0	0	20	0	0	0	
13066	ÀÀ·æ°©ÆØ+6	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	90000	90000	13067	232	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_WARRIOR	9	APPLY_NONE	0	0	7	0	0	0	29	0	0	0	
13067	ÀÀ·æ°©ÆØ+7	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	140000	140000	13068	233	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_WARRIOR	12	APPLY_NONE	0	0	7	0	0	0	40	0	0	0	
13068	ÀÀ·æ°©ÆØ+8	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	200000	200000	13069	234	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_WARRIOR	15	APPLY_NONE	0	0	7	0	0	0	54	0	0	0	
13069	ÀÀ·æ°©ÆØ+9	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	300000	300000	0	0	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_WARRIOR	20	APPLY_NONE	0	0	7	0	0	0	73	0	0	0	
13080	³ªÇÑØ£ÆØ+0	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	5000	5000	13081	226	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_ASSASSIN	1	APPLY_NONE	0	0	7	0	0	0	0	0	0	0	
13081	³ªÇÑØ£ÆØ+1	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	6500	6500	13082	227	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_ASSASSIN	2	APPLY_NONE	0	0	7	0	0	0	2	0	0	0	
13082	³ªÇÑØ£ÆØ+2	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	10000	10000	13083	228	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_ASSASSIN	3	APPLY_NONE	0	0	7	0	0	0	5	0	0	0	
13083	³ªÇÑØ£ÆØ+3	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	18000	18000	13084	229	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_ASSASSIN	4	APPLY_NONE	0	0	7	0	0	0	9	0	0	0	
13084	³ªÇÑØ£ÆØ+4	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	30000	30000	13085	230	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_ASSASSIN	5	APPLY_NONE	0	0	7	0	0	0	14	0	0	0	
13085	³ªÇÑØ£ÆØ+5	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	60000	60000	13086	231	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_ASSASSIN	7	APPLY_NONE	0	0	7	0	0	0	20	0	0	0	
13086	³ªÇÑØ£ÆØ+6	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	90000	90000	13087	232	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_ASSASSIN	9	APPLY_NONE	0	0	7	0	0	0	29	0	0	0	
13087	³ªÇÑØ£ÆØ+7	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	140000	140000	13088	233	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_ASSASSIN	12	APPLY_NONE	0	0	7	0	0	0	40	0	0	0	
13088	³ªÇÑØ£ÆØ+8	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	200000	200000	13089	234	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_ASSASSIN	15	APPLY_NONE	0	0	7	0	0	0	54	0	0	0	
13089	³ªÇÑØ£ÆØ+9	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	300000	300000	0	0	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_ASSASSIN	20	APPLY_NONE	0	0	7	0	0	0	73	0	0	0	
13100	»çÀÚ°¢ÆØ+0	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	5000	5000	13101	226	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_SURA	1	APPLY_NONE	0	0	7	0	0	0	0	0	0	0	
13101	»çÀÚ°¢ÆØ+1	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	ITEM_TUNABLE	WEAR_SHIELD	NONE	6500	6500	13102	227	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_SURA	2	APPLY_NONE	0	0	7	0	0	0	2	0	0	0	
